time,text
1:04:38.25,Imelda has leveled up!
1:04:38.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:38.5,Leea Nas been slain by King Toby Il
1:04:38.5,Imelda has leveled up!
1:04:38.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:38.75,Leea Nas been Slain by King 1
1:04:38.75,Imelda has leveled up!
1:04:38.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:39.0,Leea nas been slain by King 1
1:04:39.0,Imelda has leveled up!
1:04:39.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:39.25,Leea Nas been Slain by King 1
1:04:39.25,Imelda has leveled up!
1:04:39.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:39.5,Leea nas been Slain by King 1
1:04:39.5,Imelda has leveled up!
1:04:39.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:39.75,Leea nas been Slain by King 1
1:04:39.75,Imelda has leveled up!
1:04:39.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:40.0,Leea Nas been Slain by King 1
1:04:40.0,Imelda has leveled up!
1:04:40.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:40.25,Leea Nas been Slain by King 1
1:04:40.25,Imelda has leveled up!
1:04:40.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:40.5,Leea Nas been Slain by King 1
1:04:40.5,Imelda has leveled up!
1:04:40.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:40.75,Leea Nas been Slain by King 1
1:04:40.75,Imelda has leveled up!
1:04:40.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:41.0,Lee€a nas been Slain by King
1:04:41.0,Imelda has leveled up!
1:04:41.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:41.25,Lee€a nas been slain by King
1:04:41.25,Imelda has leveled up!
1:04:41.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:41.5,Lee€a nas been Slain by King
1:04:41.5,Imelda has leveled up!
1:04:41.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:41.75,Lee€a nas been slain by King 1
1:04:41.75,Imelda has leveled up!
1:04:41.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:42.0,Leea nas been slain by King 1
1:04:42.0,Imelda has leveled up!
1:04:42.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:42.25,Leea Nas been slain by Aing 1
1:04:42.25,Imelda has leveled up!
1:04:42.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:42.5,nat bce in py Ainq
1:04:42.5,Imelda has leveled up!
1:04:42.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:42.75,Imelda has leveled up!
1:04:42.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:43.0,Imelda has leveled up!
1:04:43.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:43.25,Imelda has leveled up!
1:04:43.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:43.5,Imelda has leveled up!
1:04:43.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:43.75,Imelda has leveled up!
1:04:43.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:44.0,Imelda has leveled up!
1:04:44.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:44.25,Imelda has leveled up!
1:04:44.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:44.5,Imelda has leveled up!
1:04:44.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:44.75,Imelda has leveled up!
1:04:44.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:45.0,Imelda has leveled up!
1:04:45.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:45.25,Imelda has leveled up!
1:04:45.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:45.5,Imelda has leveled up!
1:04:45.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:45.75,Imelda has leveled up!
1:04:45.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:46.0,Imelda Eaqburt has has leveled been up! slain by King Fais
1:04:46.0,aptain Fen V has been slain by Imelda the Kingslayer
1:04:46.25,Imelda has leveled up!
1:04:46.25,aptain Fen V has been slain by Imelda the Kingslayer
1:04:46.25,Egburt has been slain by King Fais
1:04:46.5,Imelda has leveled up!
1:04:46.5,aptain Fen V has been slain by Imelda the Kingslayer
1:04:46.5,Egburt has been slain by King Fais
1:04:46.75,nas leveled up!
1:04:46.75,aptain Fen V has been slain by Imelda the Kingslayer
1:04:46.75,Egburt has been slain by King Fais
1:04:53.5,Egburt ® has been wn slain bee by King Fais ete
1:04:53.75,Egburt Mccorn has has been been slain slain by by King King Fais Toby 1!
1:04:53.75,Toby Il has leveled up!
1:04:54.0,Egburt Mccorn has has been been slain slain by by King King Fais Toby II
1:04:54.0,Toby Il has leveled up!
1:04:54.25,Egburt has been slain by King Fais
1:04:54.25,Mccorn has been slain by King Toby II
1:04:54.25,Toby Il has leveled up!
1:04:54.5,Egburt has been slain by King Fals
1:04:54.5,Mccorn has been slain by King Toby II
1:04:54.5,Toby Il has leveled up!
1:04:54.75,Egburt nas been slain by King Fals
1:04:54.75,Mccorn has been slain by King Toby II
1:04:54.75,Toby Il has leveled up!
1:04:55.0,Egburt nas been slain by King Fals
1:04:55.0,Mccorn has been slain by King Toby II
1:04:55.0,Toby Il has leveled up!
1:04:55.25,Egburt nas been slain by King FalS
1:04:55.25,Mccorn has been slain by King Toby II
1:04:55.25,Toby Il has leveled up!
1:04:55.5,Mccorn has been slain by King Toby II
1:04:55.5,Toby Il has leveled up!
1:04:55.5,VII Aac lavalad
1:04:55.75,Mccorn has been slain by King Toby II
1:04:55.75,Toby Il has leveled up!
1:04:55.75,Muffinskill XIII has leveled up!
1:04:56.0,Mccorn has been slain by King Toby II
1:04:56.0,Toby Il has leveled up!
1:04:56.0,Muffinskill XIII has leveled up!
1:04:56.25,Mecorn has been slain by King Toby Il
1:04:56.25,Toby Il has leveled up!
1:04:56.25,Muffinskill XIII has leveled up!
1:04:56.5,Mccorn Nas been by King Toby I
1:04:56.5,Toby Il has leveled up!
1:04:56.5,Muffinskill has leveled up!
1:04:56.75,MCccorn Nas been by King Toby I
1:04:56.75,Toby Il has leveled up!
1:04:56.75,Muffinskill XIII has leveled up!
1:04:57.0,MCecorn Nas been Slain by King I
1:04:57.0,Toby Il has leveled up!
1:04:57.0,Muffinskill XIII has leveled up!
1:04:57.25,Mccorn Nas been slain by King I
1:04:57.25,Toby Il has leveled up!
1:04:57.25,Muffinskill XIII has leveled up!
1:04:57.5,Nas been slain by King I
1:04:57.5,Toby Il has leveled up!
1:04:57.5,Muffinskill XIII has leveled up!
1:04:57.75,Nas been slain by King I
1:04:57.75,Toby Il has leveled up!
1:04:57.75,Muffinskill XIII has leveled up!
1:04:58.0,Nas been slain by King I
1:04:58.0,Toby II has leveled up!
1:04:58.0,Muffinskill XIII has leveled up!
1:04:58.25,Nas been slain by King I
1:04:58.25,Toby II has leveled up!
1:04:58.25,Muffinskill has leveled up!
1:04:58.5,Nas been slain by King I
1:04:58.5,Toby II has leveled up!
1:04:58.5,Muffinskill XIII has leveled up!
1:04:58.75,Nas been slain by King I
1:04:58.75,Toby Il has leveled up!
1:04:58.75,Muffinskill XIII has leveled up!
1:04:59.0,Nas been slain by King I
1:04:59.0,Toby II has leveled up!
1:04:59.0,Muffinskill XIII has leveled up!
1:04:59.25,Mccorn Nas been slain by KINg I
1:04:59.25,Toby II has leveled up!
1:04:59.25,Muffinskill XIIl has leveled up!
1:04:59.5,Mccorn Nas been slain Dy KINg I
1:04:59.5,Toby II has leveled up!
1:04:59.5,Muffinskill XIII has leveled up!
1:04:59.75,Mccorn Nas been slain Dy KINg I
1:04:59.75,Toby II has leveled up!
1:04:59.75,Muffinskill XIII has leveled up!
1:05:0.0,wiccorn Nas been siain by King toby
1:05:0.0,Toby II has leveled up!
1:05:0.0,Muffinskill XIIl has leveled up!
1:05:0.25,Nas siain by King toby
1:05:0.25,Toby Il has leveled up!
1:05:0.25,Muffinskill XIII has leveled up!
1:05:0.5,Nas been siain by King toby
1:05:0.5,Toby Il has leveled up!
1:05:0.5,Muffinskill XIII has leveled up!
1:05:0.75,Nas been siain by King toby
1:05:0.75,Toby Il has leveled up!
1:05:0.75,Muffinskill XIII has leveled up!
1:05:1.0,Nas been slain by KINg I
1:05:1.0,Toby II has leveled up!
1:05:1.0,Muffinskill XIII has leveled up!
1:05:1.25,Nas been slain by King I
1:05:1.25,Toby Il has leveled up!
1:05:1.25,Muffinskill XIII has leveled up!
1:05:1.5,Nas been slain by King I
1:05:1.5,Toby Il has leveled up!
1:05:1.5,Muffinskill XIII has leveled up!
1:05:1.75,Nas been slain by KINg I
1:05:1.75,Toby Il has leveled up!
1:05:1.75,Muffinskill XIII has leveled up!
1:05:2.0,Nas been slain by King I
1:05:2.0,Toby Il has leveled up!
1:05:2.0,Muffinskill XIII has leveled up!
1:05:2.25,Nas been slain by King I
1:05:2.25,Toby II has leveled up!
1:05:2.25,Muffinskill XIII has leveled up!
1:05:2.5,Mcecorn Nas been slain by KINg I
1:05:2.5,Toby II has leveled up!
1:05:2.5,Muffinskill XIII has leveled up!
1:05:2.75,Nas been siain by King toby I
1:05:2.75,Toby Il has leveled up!
1:05:2.75,Muffinskill XIII has leveled up!
1:05:3.0,Toby Il has leveled up!
1:05:3.0,Muffinskill XIII has leveled up!
1:05:4.0,Muffinskill XIIl has leveled up!
1:05:7.0,Hacanniekai hac heen clain hy King Tnhy |!
1:05:7.25,Hasangjekaj has been slain by King Toby II
1:05:7.75,Maninit| hac heen clain hy Kinng Tohy |!
1:05:8.0,Hasangjekaj has been slain by King Toby II
1:05:8.0,Manipul has been slain by King Toby II
1:05:10.0,Hasangjekaj has been slain by King Toby II
1:05:10.0,Manipul has been slain by King Toby II
1:05:12.0,Hasangjekaj has been slain by King Toby II
1:05:12.0,Manipul has been slain by King Toby II
1:05:14.0,Hasangjekaj has been slain by King Toby II
1:05:14.0,Manipul has been slain by King Toby II
1:05:16.0,Hasangjekaj has been slain by King Toby II
1:05:16.0,Manipul has been slain by King Toby II
1:05:16.25,Hasangjekaj has been slain by King Toby II
1:05:16.25,Manipul has been slain by King Toby II
1:05:16.5,Manipul has been slain by King Toby i
1:05:16.75,Manipul has been slain by King Toby II
1:05:17.5,Teal has been aranted an unarade.
1:05:17.75,Teal has been granted an upgrade.
1:05:30.25,lits have spawned. Destroy them to receive a reward.
1:05:48.25,Yellow has been granted an upgrade.
1:06:6.25,lits have spawned. Destroy them to receive a reward.
1:06:16.25,Fais has leveled up!
1:06:16.5,Fais has leveled eee up! dT ONO ces Dew cw tw ed nw
1:06:16.75,Fais has leveled up!
1:06:16.75,(b)engel XII has leveled up!
1:06:17.0,Fais has leveled up!
1:06:17.0,(b)engel XII has leveled up!
1:06:17.25,Fais has leveled up!
1:06:17.25,(b)engel XII has leveled up!
1:06:17.5,Fais has leveled up!
1:06:17.5,(b)engel XII has leveled up!
1:06:17.75,Fais has leveled up!
1:06:17.75,(b)engel XII has leveled up!
1:06:18.0,Fais has leveled up!
1:06:18.0,(b)engel XII has leveled up!
1:06:18.25,Fais has leveled up!
1:06:18.25,(b)engel XII has leveled up!
1:06:18.5,Fais has leveled up!
1:06:18.5,(b)engel XII has leveled up!
1:06:18.75,Fais has leveled up!
1:06:18.75,(b)engel XII has leveled up!
1:06:19.0,Fais has leveled up!
1:06:19.0,(b)engel XII has leveled up!
1:06:19.25,Fais has leveled up!
1:06:19.25,(b)engel XII has leveled up!
1:06:19.5,Fais has leveled up!
1:06:19.5,(b)engel XII has leveled up!
1:06:19.75,Fais (b)engel has XII leveled has up! been slain by King Toby II
1:06:19.75,(b)engel XII has leveled up!
1:06:20.0,Toby ee engel Il ee has has leveled leveled up! up!
1:06:20.0,(b)engel XII has been slain by King Toby II
1:06:20.25,(b)engel XII has leveled up!
1:06:20.25,(b)engel XII has been slain by King Toby II
1:06:20.25,Toby II has leveled up!
1:06:20.5,(b)engel XII has leveled up!
1:06:20.5,(b)engel XII has been slain by King Toby II
1:06:20.5,Toby Il has leveled up!
1:06:20.75,(b)engel XII nas leveled up!
1:06:20.75,(b)engel XII has been slain by King Toby II
1:06:20.75,Toby Il has leveled up!
1:06:21.0,Nas leveled up!
1:06:21.0,(b)engel XII has been slain by King Toby II
1:06:21.0,Toby II has leveled up!
1:06:21.25,All Nas leveled up!
1:06:21.25,(b)engel XII has been slain by King Toby II
1:06:21.25,Toby Il has leveled up!
1:06:21.5,All Nas leveled up:
1:06:21.5,(b)engel XII has been slain by King Toby II
1:06:21.5,Toby Il has leveled up!
1:06:21.75,(D)engel All Nas leveled up:
1:06:21.75,(b)engel XII has been slain by King Toby II
1:06:21.75,Toby Il has leveled up!
1:06:22.0,All Nas leveled up:
1:06:22.0,(b)engel XII has been slain by King Toby II
1:06:22.0,Toby II has leveled up!
1:06:22.25,All Nas leveled up:
1:06:22.25,(b)engel XII has been slain by King Toby II
1:06:22.25,Toby Il has leveled up!
1:06:22.5,All Nas leveled up:
1:06:22.5,(b)engel XII has been slain by King Toby II
1:06:22.5,Toby Il has leveled up!
1:06:22.75,All Nas leveled up:
1:06:22.75,(b)engel XII has been slain by King Toby II
1:06:22.75,Toby Il has leveled up!
1:06:23.0,All Nas leveled up:
1:06:23.0,(b)engel XII has been slain by King Toby II
1:06:23.0,Toby Il has leveled up!
1:06:23.25,All Nas leveled up:
1:06:23.25,(b)engel XII has been slain by King Toby II
1:06:23.25,Toby Il has leveled up!
1:06:23.5,All Nas leveled up:
1:06:23.5,(b)engel XII has been slain by King Toby II
1:06:23.5,Toby Il has leveled up!
1:06:23.75,All Nas leveled up:
1:06:23.75,(b)engel XII has been slain by King Toby II
1:06:23.75,Toby Il has leveled up!
1:06:24.0,(D)engel All Nas leveled up:
1:06:24.0,(b)engel XII has been slain by King Toby II
1:06:24.0,Toby II has leveled up!
1:06:24.25,(D)engel All Nas leveled up:
1:06:24.25,(b)engel XII has been slain by King Toby II
1:06:24.25,Toby Il has leveled up!
1:06:24.5,(D)engel All Nas leveled up:
1:06:24.5,(b)engel XII has been slain by King Toby II
1:06:24.5,Toby Il has leveled up!
1:06:24.75,(D)engel All Nas leveled up:
1:06:24.75,(b)engel XII has been slain by King Toby II
1:06:24.75,Toby Il has leveled up!
1:06:25.0,All Nas leveled up:
1:06:25.0,(b)engel XII has been slain by King Toby II
1:06:25.0,Toby Il has leveled up!
1:06:25.25,All Nas leveled up:
1:06:25.25,(b)engel XII has been slain by King Toby II
1:06:25.25,Toby II has leveled up!
1:06:25.5,All Nas leveled up:
1:06:25.5,(b)engel XII has been slain by King Toby II
1:06:25.5,Toby II has leveled up!
1:06:25.75,All Nas leveled up:
1:06:25.75,(b)engel XII has been slain by King Toby II
1:06:25.75,Toby II has leveled up!
1:06:26.0,(b)engel XII has been slain by King Toby II
1:06:26.0,Toby II has leveled up!
1:06:26.25,(b)engel XII has been slain by King Toby II
1:06:26.25,Toby II has leveled up!
1:06:26.5,(b)engel XII has been slain by King Toby II
1:06:26.5,Toby Il has leveled up!
1:06:26.75,(b)engel XII has been slain by King Toby II
1:06:26.75,Toby II has leveled up!
1:06:27.0,(b)engel XII has been slain by King Toby II
1:06:27.0,Toby Il has leveled up!
1:06:27.25,(b)engel XII has been slain by King Toby II
1:06:27.25,Toby Il has leveled up!
1:06:27.5,(b)engel XII has been slain by King Toby II
1:06:27.5,Toby Il has leveled up!
1:06:27.75,(b)engel XII has been slain by King Toby II
1:06:27.75,Toby Il has leveled up!
1:06:28.0,(b)engel XII has been slain by King Toby II
1:06:28.0,Toby Il has leveled up!
1:06:28.25,(b)engel Kinn XII Eaie has hac been haan slain clain by Imelda King has Toby leveled II un!
1:06:28.25,Toby Il has leveled up!
1:06:28.5,Toby II has leveled up!
1:06:28.5,Imelda has leveled up!
1:06:28.5,King Fais has been slain by Imelda the Kingslayer
1:06:28.75,Toby Imelda Il has has leveled leveled up! up!
1:06:28.75,King Fais has been slain by Imelda the Kingslayer
1:06:29.0,Toby II has leveled up!
1:06:29.0,Imelda has leveled up!
1:06:29.0,King Fais has been slain by Imelda the Kingslayer
1:06:29.25,Il nas leveled up!
1:06:29.25,Imelda has leveled up!
1:06:29.25,King Fais has been slain by Imelda the Kingslayer
1:06:29.5,Imelda has leveled up!
1:06:29.5,King Fais has been slain by Imelda the Kingslayer
1:06:29.75,Imelda has leveled up!
1:06:29.75,King Fais has been slain by Imelda the Kingslayer
1:06:30.0,Imelda has leveled up!
1:06:30.0,King Fais has been slain by Imelda the Kingslayer
1:06:32.0,Imelda has leveled up!
1:06:32.0,King Fais has been slain by Imelda the Kingslayer
1:06:34.0,Imelda has leveled up!
1:06:34.0,King Fais has been slain by Imelda the Kingslayer
1:06:36.0,Imelda has leveled up!
1:06:36.0,King Fais has been slain by Imelda the Kingslayer
1:06:36.25,Imelda has leveled up!
1:06:36.25,King Fais has been slain by Imelda the Kingslayer
1:06:36.5,Imelda Yellow has has leveled been up! granted an upgrade.
1:06:36.5,King Fais has been slain by Imelda the Kingslayer
1:06:36.75,Imelda has leveled up!
1:06:36.75,King Fais has been slain by Imelda the Kingslayer
1:06:36.75,Yellow has been granted an upgrade.
1:06:37.0,Imelda has leveled up!
1:06:37.0,King Fais has been slain by Imelda the Kingslayer
1:06:37.0,Yellow has been granted an upgrade.
1:06:37.25,Imeida nas leveled up!
1:06:37.25,King Fais has been slain by Imelda the Kingslayer
1:06:37.25,Yellow has been granted an upgrade.
1:06:37.5,Imeida nas leveled up!
1:06:37.5,King Fais has been slain by Imelda the Kingslayer
1:06:37.5,Yellow has been granted an upgrade.
1:06:54.25,el Yellow's fighters will gain more expereince.
1:06:54.5,Yellow's fighters will gain more expereince.
1:07:30.25,Defeat the reaper to revive a hero.
1:07:54.0,Unlucky has been slain by unnamed marble
1:08:1.0,All players receive an upgrade.
1:08:1.25,Unlucky has been slain by unnamed marble
1:08:1.25,All players receive an upgrade.
1:08:1.5,Unlucky has been slain by unnamed marble
1:08:1.5,All players receive an upgrade.
1:08:1.75,Unlucky has been slain by unnamed marble
1:08:1.75,All players receive an upgrade.
1:08:2.0,Unlucky has been slain by unnamed marble
1:08:2.0,All players receive an upgrade.
1:08:2.25,Unlucky has been slain by unnamed marble
1:08:2.25,All players receive an upgrade.
1:08:2.5,Unlucky has been slain by unnamed marble
1:08:2.5,All players receive an upgrade.
1:08:2.75,Unlucky has been slain by unnamed marble
1:08:2.75,All players receive an upgrade.
1:08:3.0,Unlucky has been slain by unnamed marble
1:08:3.0,All players receive an upgrade.
1:08:3.25,Unlucky has been slain by unnamed marble
1:08:3.25,All players receive an upgrade.
1:08:30.5,the Kingless has been slain by Imelda the Kingslayer
1:08:55.5,Anc Aann nrantad on ;innranda
1:08:55.75,Yellow has been granted an upgrade.
1:09:7.5,Yellow's eee fighters have Ee increased health regen.
1:09:7.75,Yellow's fighters have increased health regen.
1:09:12.5,Yellow's fighters hac have heen increased qranted health an regen.
1:09:12.75,Yellow's fighters have increased health regen.
1:09:12.75,Yellow has been granted an upgrade.
1:09:13.0,Yellow's fighters have increased health regen.
1:09:13.0,Yellow has been granted an upgrade.
1:09:13.25,Yellow's fighters have increased health regen.
1:09:13.25,Yellow has been granted an upgrade.
1:09:13.5,Yellow's fighters have increased health regen.
1:09:13.5,Yellow has been granted an upgrade.
1:09:13.75,Yellow's fighters have increased health regen.
1:09:13.75,Yellow has been granted an upgrade.
1:09:14.0,Yellow's fighters have increased health regen.
1:09:14.0,Yellow has been granted an upgrade.
1:09:14.25,Yellow's fighters have increased health regen.
1:09:14.25,Yellow has been granted an upgrade.
1:09:20.5,1777 201 178
